Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	MK635618	No	4	1701	H1N1	12/13/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7766/2018	
HA	MK576994	Yes	4	1701	H1N1	12/20/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7871/2018	
HA	MK576244	No	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7872/2018	
HA	MK576245	No	4	1701	H1N1	12/22/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7873/2018	
HA	MK577002	Yes	4	1701	H1N1	12/25/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7874/2018	
HA	MK576246	No	4	1701	H1N1	12/26/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7875/2018	
HA	MK576247	No	4	1701	H1N1	12/27/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7876/2018	
HA	MK576248	No	4	1701	H1N1	12/27/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7877/2018	
HA	MK576249	No	4	1701	H1N1	12/28/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7878/2018	
HA	MK576250	No	4	1701	H1N1	12/28/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7879/2018	
HA	MK577010	Yes	4	1701	H1N1	12/28/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7880/2018	
HA	MK576251	No	4	1701	H1N1	12/28/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7881/2018	
HA	MK577018	Yes	4	1701	H1N1	12/30/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7882/2018	
HA	MK576252	No	4	1701	H1N1	01/01/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7883/2019	
HA	MK576253	No	4	1701	H1N1	01/01/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7884/2019	
HA	MK576254	No	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7885/2019	
HA	MK576255	No	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7886/2019	
HA	MK576256	No	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7887/2019	
HA	MK576257	No	4	1701	H1N1	01/03/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7888/2019	
HA	MK576258	No	4	1701	H1N1	01/07/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7889/2019	
HA	MK576259	No	4	1701	H1N1	12/28/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7890/2018	
HA	MK576260	No	4	1701	H1N1	01/10/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7891/2019	
HA	MK576261	No	4	1701	H1N1	12/24/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/7892/2018	
HA	MK743802	Yes	4	1701	H1N1	01/03/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8065/2019	
HA	MK763015	No	4	1701	H1N1	01/09/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8205/2019	
HA	MK763880	Yes	4	1701	H1N1	12/22/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8209/2018	
HA	MK763016	No	4	1701	H1N1	01/06/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8210/2019	
HA	MK786303	Yes	4	1701	H1N1	12/23/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8345/2018	
HA	MK785470	No	4	1701	H1N1	12/10/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8346/2018	
HA	MK785471	No	4	1701	H1N1	12/14/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8347/2018	
HA	MK786311	Yes	4	1701	H1N1	01/04/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8348/2019	
HA	MK785472	No	4	1701	H1N1	12/11/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8349/2018	
HA	MK785473	No	4	1701	H1N1	01/04/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8350/2019	
HA	MK785474	No	4	1701	H1N1	12/31/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8351/2018	
HA	MK786327	Yes	4	1701	H1N1	01/10/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8353/2019	
HA	MK786335	Yes	4	1701	H1N1	01/04/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8354/2019	
HA	MK786343	Yes	4	1701	H1N1	12/27/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8355/2018	
HA	MK786351	Yes	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8356/2018	
HA	MK785475	No	4	1701	H1N1	12/17/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8357/2018	
HA	MK786359	Yes	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8358/2019	
HA	MK786367	Yes	4	1701	H1N1	12/18/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8359/2018	
HA	MK785476	No	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8360/2019	
HA	MK785477	No	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8361/2018	
HA	MK785478	No	4	1701	H1N1	12/19/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8362/2018	
HA	MK786375	Yes	4	1701	H1N1	01/07/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8363/2019	
HA	MK786383	Yes	4	1701	H1N1	01/10/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8364/2019	
HA	MK786391	Yes	4	1701	H1N1	12/19/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8365/2018	
HA	MK785479	No	4	1701	H1N1	01/11/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8366/2019	
HA	MK840179	Yes	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8511/2019	
HA	MK839297	No	4	1701	H1N1	12/29/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8512/2018	
HA	MK839298	No	4	1701	H1N1	01/15/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8513/2019	
HA	MK840187	Yes	4	1701	H1N1	01/14/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8514/2019	
HA	MK840195	Yes	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8515/2018	
HA	MK839299	No	4	1701	H1N1	01/02/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8516/2019	
HA	MK840203	Yes	4	1701	H1N1	12/16/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8517/2018	
HA	MK840211	Yes	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8518/2018	
HA	MK839300	No	4	1701	H1N1	12/18/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8519/2018	
HA	MK840219	Yes	4	1701	H1N1	12/20/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8520/2018	
HA	MK839301	No	4	1701	H1N1	12/24/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8521/2018	
HA	MK839302	No	4	1701	H1N1	12/25/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8522/2018	
HA	MK839303	No	4	1701	H1N1	12/19/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8523/2018	
HA	MK839304	No	4	1701	H1N1	12/21/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8524/2018	
HA	MK869507	Yes	4	1701	H1N1	12/25/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8662/2018	
HA	MK869515	Yes	4	1701	H1N1	12/20/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8663/2018	
HA	MK869523	Yes	4	1701	H1N1	12/24/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8664/2018	
HA	MK868722	No	4	1701	H1N1	12/14/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8665/2018	
HA	MK869531	Yes	4	1701	H1N1	12/31/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8666/2018	
HA	MK868724	No	4	1701	H1N1	12/13/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8669/2018	
HA	MK869547	Yes	4	1701	H1N1	01/10/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8670/2019	
HA	MK868725	No	4	1701	H1N1	12/18/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8672/2018	
HA	MK868726	No	4	1701	H1N1	12/09/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8673/2018	
HA	MK868727	No	4	1701	H1N1	12/26/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8675/2018	
HA	MK868728	No	4	1701	H1N1	01/07/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8676/2019	
HA	MK868729	No	4	1701	H1N1	01/10/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8677/2019	
HA	MK868730	No	4	1701	H1N1	12/11/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8678/2018	
HA	MK868731	No	4	1701	H1N1	12/17/2018	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/8679/2018	
HA	MN169936	Yes	4	1701	H1N1	03/12/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/9115/2019	
HA	MN169944	Yes	4	1701	H1N1	03/12/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/9117/2019	
HA	MN081418	Yes	4	1701	H1N1	04/16/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/9705/2019	
HA	MN081426	Yes	4	1701	H1N1	04/17/2019	IRD:Human	South Korea	-N/A-	18-19	A/South Korea/9706/2019	
HA	CY044349	Yes	4	1707	H1N1	12/21/2007	IRD:Human	South Korea	-N/A-	07-08	A/South Korea/AF10/2008(H1N1)	
HA	CY100860	No	4	1730	H1N1	01/01/2009	IRD:Human	South Korea	-N/A-	08-09	A/South Korea/WRAIR1238P/2009(H1N1)	
HA	MK381502	No	4	1701	H1N1	01/04/2018	IRD:Human	Spain	-N/A-	17-18	A/Spain/6970/2018	
HA	MK381503	No	4	1701	H1N1	02/06/2018	IRD:Human	Spain	-N/A-	17-18	A/Spain/6971/2018	
HA	MK839305	No	4	1701	H1N1	01/14/2019	IRD:Human	Spain	-N/A-	18-19	A/Spain/8525/2019	
HA	MK913190	Yes	4	1701	H1N1	02/09/2019	IRD:Human	Spain	-N/A-	18-19	A/Spain/8833/2019	
HA	MK927238	No	4	1701	H1N1	01/26/2019	IRD:Human	Spain	-N/A-	18-19	A/Spain/9000/2019	
HA	CY176562	Yes	4	1701	H1N1	02/04/2011	IRD:Human	USA	Missouri	10-11	A/Springfield/INS3_652/2011	
HA	CY129862	Yes	4	1752	H1N1	02/16/2011	IRD:Human	USA	Missouri	10-11	A/Springfield/INS598/2011	
HA	KJ856005	Yes	4	1701	H1N1	01/13/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/1011/2011	
HA	KJ856013	Yes	4	1701	H1N1	01/15/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/1082/2011	
HA	KJ856021	Yes	4	1701	H1N1	10/06/2012	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/11/2012	
HA	KJ856029	Yes	4	1701	H1N1	01/25/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/1735/2011	
HA	KJ856044	Yes	4	1701	H1N1	01/11/2012	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/19/2012	
HA	KJ856059	Yes	4	1701	H1N1	11/17/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/19838/2010	
HA	KC190041	No	4	1701	H1N1	11/02/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/2001/2009	
HA	KC190042	Yes	4	1701	H1N1	11/27/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/2005/2009	
HA	KJ856074	Yes	4	1701	H1N1	11/30/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/2008/2009	
HA	KJ856082	Yes	4	1701	H1N1	12/01/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/2009/2009	
HA	KJ856090	Yes	4	1701	H1N1	11/26/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/20502/2010	
HA	KJ856098	Yes	4	1701	H1N1	11/30/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/20703/2010	
HA	KJ856106	Yes	4	1701	H1N1	11/30/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/20708/2010	
HA	KJ856114	Yes	4	1701	H1N1	02/12/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/20887/2010	
HA	KJ856122	Yes	4	1701	H1N1	12/02/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/20894/2010	
HA	KC190045	Yes	4	1701	H1N1	11/20/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/21/2010	
HA	KJ856137	Yes	4	1701	H1N1	12/04/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/21048/2010	
HA	KJ856152	Yes	4	1701	H1N1	12/09/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/21386/2010	
HA	KJ856160	Yes	4	1701	H1N1	09/12/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/21406/2010	
HA	KJ856168	Yes	4	1701	H1N1	06/02/2012	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/22/2012	
HA	KJ856176	Yes	4	1701	H1N1	12/22/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/22538/2010	
HA	KJ856184	Yes	4	1701	H1N1	12/23/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/22610/2010	
HA	KJ856192	Yes	4	1701	H1N1	12/25/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/22700/2010	
HA	KJ856200	Yes	4	1701	H1N1	02/03/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/2290/2011	
HA	KJ856208	Yes	4	1701	H1N1	12/09/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/23127/2010	
HA	KJ856216	Yes	4	1701	H1N1	12/30/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/23194/2010	
HA	KC190043	No	4	1701	H1N1	11/26/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/24206/2009	
HA	KC190044	Yes	4	1701	H1N1	12/01/2009	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/24588/2009	
HA	KC190046	No	4	1701	H1N1	11/15/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/31/2010	
HA	KC190047	No	4	1701	H1N1	11/15/2010	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/32/2010	
HA	KJ856245	Yes	4	1701	H1N1	01/02/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/33/2011	
HA	KJ856253	Yes	4	1701	H1N1	01/02/2011	IRD:Human	Sri Lanka	-N/A-	-N/A-	A/Sri Lanka/34/2011	
HA	EU100725	No	4	1698	H1N1	2006	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/08/2006(H1N1)_ X-163_RX	
HA	EU100726	No	4	1698	H1N1	2006	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/08/2006(H1N1)_X-163A_RX	
HA	EU100727	No	4	1698	H1N1	2006	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/08/2006(H1N1)_X-163B_RX	
HA	CY121816	Yes	4	1752	H1N1	2011	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/100/2011	
HA	CY035126	Yes	4	1732	H1N1	2006	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/8/2006	
HA	HM189388	No	4	1701	H1N1	08/05/2009	IRD:Human	Russia	-N/A-	08-09	A/St.Petersburg oblast/CRIE-SEV/2009	
HA	JF340083	No	4	1777	H1N1	01/25/2010	IRD:Human	Russia	-N/A-	09-10	A/St.Petersburg/14/2010	
HA	JN714517	No	4	1701	H1N1	03/14/2011	IRD:Human	Russia	-N/A-	10-11	A/St.Petersburg/CRIE-GoVM/2011	
HA	HM189420	No	4	1701	H1N1	07/18/2009	IRD:Human	Russia	-N/A-	08-09	A/St.Petersburg/CRIE-PHP/2009	
HA	JN185105	No	4	1701	H1N1	01/20/2011	IRD:Human	Russia	-N/A-	10-11	A/St.Petersburg/CRIE-RME/2011	
HA	HM189378	No	4	1701	H1N1	11/19/2009	IRD:Human	Russia	-N/A-	09-10	A/St.Petersburg/CRIE-VMN/2009	
HA	KF746638	No	4	1701	H1N1	02/27/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-40/2013	
HA	KF746639	No	4	1701	H1N1	03/01/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-41/2013	
HA	KF746640	No	4	1701	H1N1	03/03/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-42/2013	
HA	KF746641	No	4	1701	H1N1	03/04/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-43/2013	
HA	KF746642	No	4	1701	H1N1	02/26/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-45/2013	
HA	KF746643	No	4	1701	H1N1	02/19/2013	IRD:Human	Russia	-N/A-	12-13	A/Stavropol/CRIE-47/2013	
HA	HM189403	No	4	1701	H1N1	11/18/2009	IRD:Human	Russia	-N/A-	09-10	A/Stavropol/CRIE-BLV/2009	
HA	KF897793	No	4	1701	H1N1	12/20/2010	IRD:Human	France	-N/A-	10-11	A/StEtienne/1139/2010	
HA	JF429396	Yes	4	1701	H1N1	09/14/2009	IRD:Human	France	-N/A-	08-09	A/StEtienne/1691/2009	
HA	GQ227545	No	4	1763	H1N1	05/08/2009	IRD:Human	Sweden	-N/A-	08-09	A/Stockholm/29/2009(H1N1)	
HA	GQ359765	No	4	1756	H1N1	05/29/2009	IRD:Human	Sweden	-N/A-	08-09	A/Stockholm/31/2009(H1N1)	
HA	GQ360060	No	4	1751	H1N1	05/30/2009	IRD:Human	Sweden	-N/A-	08-09	A/Stockholm/33/2009(H1N1)	
HA	GQ365368	No	4	1740	H1N1	06/01/2009	IRD:Human	Sweden	-N/A-	08-09	A/Stockholm/35/2009(H1N1)	
HA	FJ654339	No	4	1735	H1N1	12/24/2007	IRD:Human	Sweden	-N/A-	07-08	A/Stockholm/6/2008	
HA	GQ329106	No	4	1701	H1N1	05/06/2009	IRD:Human	France	-N/A-	08-09	A/Strasbourg/2609/2009(H1N1)	
HA	GQ329088	No	4	1701	H1N1	05/06/2009	IRD:Human	France	-N/A-	08-09	A/Strasbourg/2611/2009(H1N1)	
HA	D13573	No	4	1778	H1N1	1989	IRD:Human	Japan	-N/A-	-N/A-	A/Suita/1/1989(H1N1)	
HA	D13574	No	4	1778	H1N1	2000	IRD:Human	Japan	-N/A-	-N/A-	A/Suita/1/89/(R)	
HA	CY100940	No	4	1730	H1N1	02/21/2009	IRD:Human	Peru	-N/A-	-N/A-	A/Sullana/WRAIR1707P/2009(H1N1)	
HA	CY079544	Yes	4	1777	H1N1	10/21/2010	IRD:Human	Switzerland	-N/A-	10-11	A/Switzerland/5165/2010	
HA	AF386774	No	4	1778	H1N1	1995	IRD:Human	Switzerland	-N/A-	-N/A-	A/Switzerland/5389/95	
HA	AF386773	No	4	1778	H1N1	1995	IRD:Human	Switzerland	-N/A-	-N/A-	A/Switzerland/5389/95	
HA	JQ624635	No	4	1721	H1N1	08/22/2011	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/07A/2011	
HA	FJ743457	No	4	1740	H1N1	07/16/2008	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/7/2008(H1N1)	
HA	JQ624638	No	4	1721	H1N1	07/19/2011	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/CB1/2011	
HA	JQ624639	No	4	1722	H1N1	07/27/2011	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/CB2/2011	
HA	JQ624637	No	4	1721	H1N1	07/13/2011	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/CH2/2011	
HA	CY092430	Yes	4	1734	H1N1	09/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-01/2010(H1N1)	
HA	CY092438	Yes	4	1734	H1N1	11/24/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-02/2009(H1N1)	
HA	CY092446	Yes	4	1734	H1N1	04/26/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-03/2010(H1N1)	
HA	CY092454	Yes	4	1734	H1N1	07/13/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-04/2010(H1N1)	
HA	CY092462	Yes	4	1734	H1N1	08/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-05/2010(H1N1)	
HA	CY092470	Yes	4	1734	H1N1	08/10/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-06/2010(H1N1)	
HA	CY092478	Yes	4	1734	H1N1	08/10/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-07/2010(H1N1)	
HA	CY092486	Yes	4	1734	H1N1	08/31/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-08/2010(H1N1)	
HA	CY092494	Yes	4	1734	H1N1	08/31/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-09/2010(H1N1)	
HA	CY092502	Yes	4	1734	H1N1	07/21/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-10/2010(H1N1)	
HA	CY093133	Yes	4	1734	H1N1	07/23/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-11/2010	
HA	CY092510	Yes	4	1734	H1N1	08/27/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-12/2010(H1N1)	
HA	CY092518	Yes	4	1734	H1N1	08/30/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-13/2010	
HA	CY092526	Yes	4	1734	H1N1	09/13/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-14/2010	
HA	CY092534	Yes	4	1734	H1N1	09/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-15/2010	
HA	CY092542	Yes	4	1734	H1N1	09/21/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-16/2010	
HA	CY092550	Yes	4	1734	H1N1	09/20/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-17/2010	
HA	CY092558	Yes	4	1734	H1N1	09/22/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-18/2010	
HA	CY092566	Yes	4	1734	H1N1	09/13/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-19/2010	
HA	CY093141	Yes	4	1734	H1N1	08/03/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-20/2010	
HA	CY092574	Yes	4	1734	H1N1	09/17/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-22/2010	
HA	CY093149	Yes	4	1734	H1N1	10/08/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-23/2010	
HA	CY092816	Yes	4	1734	H1N1	10/06/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-24/2010(H1N1)	
HA	CY092582	Yes	4	1734	H1N1	10/16/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-25/2010	
HA	CY092590	Yes	4	1734	H1N1	10/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-26/2010	
HA	CY093101	Yes	4	1734	H1N1	10/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-27/2010(H1N1)	
HA	CY092598	Yes	4	1734	H1N1	10/09/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-28/2010	
HA	CY092385	Yes	4	1734	H1N1	10/17/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-29/2010	
HA	CY092606	Yes	4	1734	H1N1	10/03/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-30/2010	
HA	CY092614	Yes	4	1734	H1N1	10/07/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-31/2010	
HA	CY092393	Yes	4	1734	H1N1	10/06/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-32/2010	
HA	CY093109	Yes	4	1734	H1N1	10/22/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-34/2010	
HA	CY092622	Yes	4	1734	H1N1	10/10/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-35/2010	
HA	CY092630	Yes	4	1734	H1N1	10/10/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-36/2010	
HA	CY092638	Yes	4	1734	H1N1	01/27/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-37/2010	
HA	CY092646	Yes	4	1734	H1N1	07/03/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-38/2010	
HA	CY092654	Yes	4	1734	H1N1	07/30/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-39/2010	
HA	CY092824	Yes	4	1734	H1N1	08/24/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-40/2010	
HA	CY092662	Yes	4	1734	H1N1	08/26/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-41/2010	
HA	CY092670	Yes	4	1734	H1N1	10/02/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-42/2010	
HA	CY092678	Yes	4	1734	H1N1	09/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-44/2010	
HA	CY092686	Yes	4	1734	H1N1	09/14/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-45/2010	
HA	CY092401	Yes	4	1734	H1N1	09/14/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-46/2010	
HA	CY092694	Yes	4	1734	H1N1	09/16/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-47/2010	
HA	CY092409	Yes	4	1734	H1N1	09/16/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-48/2010	
HA	CY092832	Yes	4	1734	H1N1	09/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-49/2010	
HA	CY092702	Yes	4	1734	H1N1	09/20/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-50/2010	
